id,frames,Wadell_Sphericity,Convexity,Krumbein_Sphericity,Zingg_S_I_Ratio,Zingg_I_L_Ratio,Potticary_Flatness,Potticary_Elongation,Tensor_Compactness,Tensor_Flakiness
30,20,0.8950466486723697,0.9399443493624401,0.8776906005474344,0.9967899105765603,0.8250136930648595,0.003024840905305205,0.06859585445329366,0.7639690073616041,0.022366242371641722
32,6,0.8938675275730971,0.938535203737721,0.8763658008621482,0.9966008554805409,0.8235395020001555,0.003202148803716732,0.0696760021060346,0.7626122845185727,0.02298893947716296
33,10,0.895801750304567,0.9413255868246462,0.8785794141929578,0.9966772577979348,0.8264166426985231,0.0031466005861552223,0.06785202026367186,0.7653748716150696,0.02224313115904916
34,7,0.8928181616745108,0.9370537196607229,0.8751753126656928,0.9965652552517977,0.8220253252003291,0.0032273658402522817,0.07066183671893843,0.7611709544665839,0.02339608723739351
35,16,0.8955311387488794,0.9408695266079686,0.8782651084675276,0.9966910210522738,0.8259160665616598,0.0031289330573700783,0.06811300297099422,0.7648640506257781,0.022322000408099608
36,23,0.8933362899221355,0.9375554477796946,0.8757078745604733,0.9966812133789062,0.8225363019394549,0.0031159668093702444,0.07018724407058163,0.7616179370185333,0.023049353961108562
38,12,0.8945138490499468,0.9394320396563515,0.8770915670968573,0.99664306640625,0.8244596589101505,0.003167427617073473,0.06906737225601471,0.7635017667455382,0.022715131502494244
40,10,0.8957176269844316,0.9410563442191151,0.8784932590569013,0.9967741966247559,0.8261766205095264,0.003047708780892814,0.06795410039913223,0.7651095874421149,0.0221748371530492
41,13,0.8941834363011655,0.9389298783729949,0.876693685100164,0.9966252933848988,0.8239327309882805,0.0031816429109312594,0.06937614244868956,0.7629984361328949,0.02282590523245679
42,9,0.8931839419199539,0.9375174530750758,0.8755878257728466,0.9966376478021796,0.8225359247155386,0.0031591699484528764,0.07032429687229982,0.7616778600317183,0.023195103452234002
43,5,0.8952455211102232,0.9403492961816989,0.8779368031903618,0.9968516826629639,0.8255158858756497,0.0029657282122773016,0.0684063219162355,0.7645315232988232,0.02226421845008325
45,6,0.8912200417307173,0.9349221796032368,0.8733551604205022,0.9964551492170854,0.819858389357998,0.0033207497714708247,0.0721389890076166,0.7591587101762858,0.024074823922658313
46,5,0.8928752294175469,0.9370612690971455,0.8752241005771921,0.9967027794231068,0.8221164517206689,0.0030912514032226885,0.07061656717076358,0.7613232587917625,0.023236826640967267
47,6,0.8917941220274772,0.9356558981906378,0.8739861928464748,0.996536753394387,0.8206458173386038,0.0032452091270695543,0.07160730139318718,0.7599121172274769,0.023770702177189754
48,23,0.8946202862481023,0.939224925199741,0.8771928796423116,0.9968456680124457,0.8243251516394419,0.0029643953312188387,0.06900523549102874,0.763326083365973,0.022441903116867563
49,6,0.8966568181102941,0.9424607250356003,0.879570856131279,0.9967901273207231,0.8276157297500193,0.0030412950921648494,0.0670608192323202,0.7665002439611736,0.021837187716236172
50,9,0.8941161599589351,0.9388451019148066,0.8766513706655951,0.9966772577979348,0.8238888113466027,0.0031287920169739258,0.06945641428591257,0.7629467411849672,0.02283738326217712
51,5,0.8936127588708035,0.9381392914899187,0.8760692314109092,0.9966723268682306,0.8232234422474691,0.0031298339405717948,0.0699209885065814,0.7623888783605144,0.023005698808901843
52,13,0.8939957765870171,0.9385975794091472,0.876466008179834,0.9967203898863359,0.8236564953033239,0.003084535118735706,0.06956376135349272,0.7627628297401445,0.022793347133995726
54,6,0.8903417117071545,0.9336456441609247,0.8723796127100912,0.99647010456432,0.8185755585970944,0.0032968914569614246,0.07297347486019133,0.7579384597259721,0.024385221841055592
55,7,0.8913952056731744,0.934954728812731,0.8735497331376683,0.9967264045368541,0.8200312656899023,0.0030531756250032536,0.0720141348709543,0.7593654332227187,0.02374767208924217
56,6,0.8947661632256582,0.9398636570255952,0.8773608216332439,0.9966732480309226,0.8249583489274326,0.0031396391083641597,0.06882040112851613,0.7640254121675757,0.022593132523078922
57,5,0.8920534092900698,0.9360599168005003,0.8742877095077256,0.9964715134013783,0.8210471835854936,0.0033139131588136982,0.07135968448885951,0.7603129091234295,0.023725201729029883
58,12,0.8917081020277101,0.9352305926452884,0.8738929853046569,0.9967314980246804,0.8202495166700181,0.003050235277947245,0.07173203703868819,0.7594906133051866,0.023599934661869746
59,5,0.8951815918496958,0.9403769568217064,0.8778346485666076,0.996747537092729,0.825543854334583,0.003069953317107219,0.06843781686690915,0.7646026251317029,0.02236250122368191
60,18,0.895656821666827,0.94081185386415,0.8784088407073384,0.9968122894113715,0.8259334727509382,0.003008660908866053,0.06801783679479576,0.7648487861460936,0.02212661209471976
62,9,0.8905516852993228,0.9340384004967798,0.8725747117261947,0.9963311715559526,0.8189802120809686,0.0034381470630048877,0.07274192535733601,0.7583713127037899,0.024375181047713645
64,15,0.8947421758067866,0.9397079653695354,0.8773331383091354,0.9967198480259288,0.8247906459520942,0.0030925059723409098,0.06885521383170622,0.7638304921388913,0.022547669991959184
65,8,0.8925037033485137,0.9364830565239252,0.8747992194450089,0.9967057596553456,0.8215222162743139,0.0030842729611322284,0.07097535840718142,0.760742357384589,0.023361564675138877
66,11,0.8936875103621706,0.9381501824801678,0.8761368608243684,0.996737079186873,0.8232489856955123,0.0030645176399654397,0.06985946197107613,0.7623573847314257,0.022901374586908625
67,15,0.8932933914916421,0.9373190019061635,0.8757004011155618,0.9967957084829157,0.8224060519100869,0.0030015244620800433,0.07026094557291053,0.7614872526441345,0.022951271606150608
70,25,0.8952946674265622,0.9403994813697214,0.8779736441159817,0.9967168677936901,0.8254521350338035,0.0031011009543565,0.06834397779171725,0.7644112800555096,0.022341666712915372
71,9,0.8965215960094928,0.9422511972345595,0.8794101770656831,0.99677912755446,0.8274443623137802,0.003051800924974183,0.06719213706183146,0.7663550327956995,0.021878979516756346
73,5,0.895848609448409,0.9414452020755061,0.8786304651898881,0.9966368891976096,0.8265581016671169,0.0031880972350740596,0.06780502074454203,0.7655231470255359,0.02225265014169594
74,12,0.8929624766806052,0.9372496337239523,0.8753184133467787,0.9965060299093073,0.8222254155433342,0.0032878711839051298,0.07051292887653213,0.761369506193037,0.023356079343332937
76,11,0.8949364738996459,0.9400869223256999,0.8775749726708821,0.9966051903637972,0.8251470686638191,0.003209594355818505,0.06866154595311864,0.7641522946083728,0.022587578579486074
77,20,0.8941207343039292,0.938826661488135,0.876629318740117,0.9965866587378762,0.823808247095918,0.003218687812073363,0.06942720029009393,0.7628359176577415,0.022874417376947242
79,8,0.8919464142449639,0.9360700033426059,0.874167029161374,0.9963045120239258,0.8209576198499497,0.0034794945838964647,0.0714372310293726,0.7602000995114865,0.023929381379000622
